Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6543356213,"08:17 AM, September 12 2024",Delivered,Zomato Delivery,1km,"1 x Just Pepperoni Pizza, 1 x Combo For 1 - Non Veg",,,1464.0,73.2,0.0,0.0,0.0,0.0,1537.2,,,,,,21.08,8.4,Correctly,,d18263db9e35d135c4b2d0e9f225f6e6354a0ed90d8260027679d10ea0e1caec
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6229865469,"08:17 AM, September 12 2024",Delivered,Zomato Delivery,8km,1 x Just Pepperoni Pizza,,Flat Rs.200 off,1037.0,41.85,200.0,0.0,0.0,0.0,878.85,,,,,,12.3,0.4,Correctly,,8ab1d078a8b6695fc7f382c84635e8941d522daeba372c8a652ba765881402c9
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6227793522,"08:17 AM, September 12 2024",Delivered,Zomato Delivery,3km,1 x Murgh Amritsari Seekh Pide,,60% off upto Rs.120,408.0,15.45,99.0,0.0,0.0,0.0,324.45,,,,,,8.8,1.9,Correctly,Item(s) missing or not delivered,a8827bdc387351b80663b154fdaea12f72e8bf769f4f427d7c8bfb650fa05755
21077127,Aura Pizzas,Sector 135,Delhi NCR,6450909910,"08:17 AM, September 12 2024",Delivered,Zomato Delivery,6km,"1 x Peri Peri Chicken Melt, 1 x Murgh Amritsari Garlic Bread",,,778.0,26.68,0.0,244.5,0.0,0.0,560.18,,,,,,22.02,1.2,Correctly,,271166f91783aab80824a1ac7084909002d0d2e2fdc496cd0ce5bb2225362873
21077127,Aura Pizzas,Sector 135,Delhi NCR,6282110544,"08:18 AM, September 12 2024",Delivered,Zomato Delivery,12km,"1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread",,Flat Rs.200 off,1058.0,42.9,200.0,0.0,0.0,0.0,900.9,,,,,,11.53,0.9,Correctly,,64a5ec87faf0afb0f3818015da3fa14b7b08ca6690e8e35631a028d96e9133a8
20659868,Aura Pizzas,Sector 4,Delhi NCR,6253752878,"08:18 AM, September 12 2024",Delivered,Zomato Delivery,6km,1 x Chilli Cheese Garlic Bread,,50% off upto Rs.100,259.0,7.95,100.0,0.0,0.0,0.0,166.95,,,,,,9.93,0.8,Correctly,,b678b607ed86d6a268332093677d9d2449b949d047fef10bb712c297d17d2455
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6483122910,"08:18 AM, September 12 2024",Delivered,Zomato Delivery,1km,"1 x Margherita Pizza, 1 x Jamaican Chicken Melt, 1 x Mushroom Mozzarella Melt",,Flat Rs.300 off,1577.0,65.35,270.0,0.0,0.0,0.0,1372.35,,,,,,18.25,1.4,Correctly,Poor packaging or spillage,7a3dbce79abf3a4f3fa64ec043b96a0267465f879a0591af86719e08f31c3918
20659868,Aura Pizzas,Sector 4,Delhi NCR,6572570421,"08:18 AM, September 12 2024",Delivered,Zomato Delivery,<1km,"1 x Murgh Amritsari Seekh Pizza, 1 x Masala Potato Pide",,,968.0,24.2,0.0,484.0,0.0,0.0,508.2,,,,,,19.67,1.0,Correctly,,52a6b6f9389e313f0eb3af9b2b3217e47f8396ca01ff7508e139c2819c03c581
20882713,Swaad,DLF Phase 1,Delhi NCR,6280370620,"08:18 AM, September 12 2024",Delivered,Zomato Delivery,6km,1 x Fried Chicken Ghostbuster Tender,,40% off upto Rs.80,649.0,28.45,80.0,0.0,0.0,0.0,597.45,,,,,,16.13,7.5,Correctly,,a60e9f7fc52a859135753256a33fb24d0518e37753e4fb77aa4597488d81c612
20659868,Aura Pizzas,Sector 4,Delhi NCR,6219880592,"08:18 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x Cheesy Garlic Bread,,60% off upto Rs.120,299.0,10.0,99.0,0.0,0.0,0.0,210.0,,,,,,8.53,1.5,Correctly,,2e27f55d52a26f0218b61e75e3ccd973fbd279d9310f42d89b33df68eb9094b2
20659868,Aura Pizzas,Sector 4,Delhi NCR,6401589424,"08:18 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Jamaican Chicken Melt, 1 x Murgh Amritsari Seekh Melt, 1 x Indian Masala Cripser Fries",,,1315.0,65.75,0.0,0.0,0.0,0.0,1380.75,,,,,,16.58,1.6,Correctly,,8d0fbe2378a0f248e68cf3c1d542df324a09332bc47b056d2636a57693d71033
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6285872023,"08:18 AM, September 12 2024",Delivered,Zomato Delivery,1km,"1 x Margherita Pizza, 1 x Bellpepper Onion Pizza",,,1228.0,61.4,0.0,0.0,0.0,0.0,1289.4,,,,,,22.39,3.6,Incorrectly,,81ff155c1d9acab66410119b1f4edf19a9ba99eb255c52dcbb2c2bf293af1009
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6478642781,"08:19 AM, September 12 2024",Delivered,Zomato Delivery,8km,1 x Grilled Chicken Jamaican Tender,,50% off upto Rs.100,605.0,25.75,90.0,0.0,0.0,0.0,540.75,,,,,,12.03,1.1,Correctly,,d65d4ef0fb644e14150774339435de5e97b7fcbe2fb0f6fbe3fd29a0565594fb
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6267127993,"08:19 AM, September 12 2024",Delivered,Zomato Delivery,4km,"1 x Jamaican Chicken Melt, 2 x Tipsy Tiger Fresh Lime Soda, 1 x Mushroom Pizza",,,1326.1,66.31,0.0,0.0,0.0,0.0,1392.41,,,,,,,2.2,Missed,,81c2556d8ccf208e4ee8b0c1b269a6ecc5aeffe24b66d30a263e9525bf3fbb8a
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6436864931,"08:19 AM, September 12 2024",Delivered,Zomato Delivery,7km,"1 x Pepperoni Garlic Bread, 1 x Chilli Cheese Garlic Bread",,Buy 1 Get 1 - ₹259.00,279.0,13.95,0.0,0.0,0.0,0.0,292.95,,,,,,14.9,2.5,Correctly,,9d7ba153939d7d1be57a9a9a00c36c89ac11adf025d6822ac3082f28f51c4d0e
21077127,Aura Pizzas,Sector 135,Delhi NCR,6517731869,"08:19 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x Chilli Cheese Garlic Bread,,50% off upto Rs.100,269.0,8.95,90.0,0.0,0.0,0.0,187.95,,,,,,10.9,0.8,Correctly,,d75b378d10cc55aab6dd034bb2c6ef8383ca75a137ab3962f0c6764e1b5b1c4a
20659868,Aura Pizzas,Sector 4,Delhi NCR,6389032546,"08:19 AM, September 12 2024",Delivered,Zomato Delivery,4km,1 x Cheesy Garlic Bread,,50% off upto Rs.100,239.0,6.95,100.0,0.0,0.0,0.0,145.95,,,,,,8.27,1.0,Correctly,,d1602b63db171ed1e16cfb7cdccdd79df7adab2d1fc1dd69f03282f632f0c624
20659868,Aura Pizzas,Sector 4,Delhi NCR,6252278422,"08:19 AM, September 12 2024",Delivered,Zomato Delivery,<1km,"1 x Mushroom Mozzarella Melt, 1 x Murgh Amritsari Seekh Melt",,Buy 1 Get 1 - ₹449.00,479.0,23.95,0.0,0.0,0.0,0.0,502.95,,,,,,9.33,7.4,Incorrectly,Non-refunded complaint,16c962bc71347c0bef1c1e3839d42f7fdedf26109402971affa3752933e0cbad
20882713,Swaad,DLF Phase 1,Delhi NCR,6493523393,"08:19 AM, September 12 2024",Delivered,Zomato Delivery,4km,1 x Grilled Chicken Peri Peri Boneless Breast,,,505.0,25.25,0.0,0.0,0.0,0.0,530.25,,,,,,11.38,4.1,Correctly,,6f116ac3082af9279c9f661d739c684e6cbf936f64055ec9fd11bf483a3f5b08
21077127,Aura Pizzas,Sector 135,Delhi NCR,6545258866,"08:19 AM, September 12 2024",Delivered,Zomato Delivery,14km,"1 x Pepperoni Garlic Bread, 1 x Salted Fries",,,646.0,32.3,0.0,0.0,0.0,0.0,678.3,,,,,,14.3,6.6,Correctly,,f0538ee3939d12b82b3f9b1cb91a90db874e3ea2cb3f75cba8e32ba6f963418e
20320607,Swaad,Sector 4,Delhi NCR,6191030025,"08:19 AM, September 12 2024",Delivered,Zomato Delivery,3km,1 x Grilled Chicken Angara Tender,,40% off upto Rs.80,310.0,11.5,80.0,0.0,0.0,0.0,241.5,,,,,,9.1,2.9,Correctly,,24afa193392f4da824907ca96ba1a08470b9cfb089c57f4f92ef8f6c65ae4ecc
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6202883283,"08:19 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x All About Chicken Pizza,,Flat Rs.150 off,719.0,30.35,112.0,0.0,0.0,0.0,637.35,,,,,,14.72,0.6,Correctly,,8e925162a4a01a4c5bce3efba32e13e2631399a3cb669d54f93a90bcdd93cfbc
20659868,Aura Pizzas,Sector 4,Delhi NCR,6552574347,"08:19 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Makhani Paneer Pizza, 1 x Murgh Amritsari Seekh Pizza",,Buy 1 Get 1 - ₹609.00,649.0,32.45,0.0,0.0,0.0,0.0,681.45,5.0,,,,,15.15,1.5,Correctly,,b85838342430f1bf34e294a8719e552e87f31f82c3a2f6ab395eb916b6eb00df
20659868,Aura Pizzas,Sector 4,Delhi NCR,6210020988,"08:19 AM, September 12 2024",Delivered,Zomato Delivery,6km,2 x Jamaican Chicken Melt,,Buy 1 Get 1 - ₹479.00,479.0,23.95,0.0,0.0,0.0,0.0,502.95,,,,,,12.07,1.2,Correctly,,6c24d2044b9eb120a8ad72e45545bc27569094def10dcf1b71d20b7ba75daefa
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6471910643,"08:19 AM, September 12 2024",Delivered,Zomato Delivery,1km,1 x Mutton Seekh Pizza,,,679.0,16.98,0.0,339.5,0.0,0.0,356.48,,,,,,11.85,0.4,Correctly,,4ef72b66955f6fb5a479dc5ae907d0e4d0ee3dd14a95738400699326d28bfdd8
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6572524699,"08:19 AM, September 12 2024",Delivered,Zomato Delivery,10km,"1 x Grilled Chicken Tangdi, 1 x Fried Chicken Tenders, 1 x Murgh Amritsari Seekh Pizza",,Flat Rs.150 off,1557.0,48.65,120.0,464.0,0.0,0.0,1021.65,,,,,,18.08,1.0,Correctly,,726835d4241ba973b930653f1beed6e744ccb3f8c97869e2ff31d697799e841b
20320607,Swaad,Sector 4,Delhi NCR,6468954064,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Salted Fries, 1 x Bone in Jamaican Grilled Chicken",,Flat 15% off,754.0,32.61,101.79,0.0,0.0,0.0,684.82,,,,,,15.2,12.0,Correctly,,8ded19657ea9c481ddfd00f5c279fe9498178ef3f26af431fbf2892cb39cd2b1
21077127,Aura Pizzas,Sector 135,Delhi NCR,6486835722,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,4km,"1 x Chilli Cheese Garlic Bread, 1 x All About Chicken Pizza",,Flat Rs.175 off,1037.0,43.1,175.0,0.0,0.0,0.0,905.1,,,,,,15.78,7.3,Correctly,,9fd634eb8f4144448604734159cbc427e3471617ba9fdbeed7fddebfe926746a
21077127,Aura Pizzas,Sector 135,Delhi NCR,6324441841,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,1km,"1 x Murgh Amritsari Garlic Bread, 1 x Jamaican Chicken Melt, 1 x Grilled Tangdis",,Flat Rs.200 off,1234.0,52.7,180.0,0.0,0.0,0.0,1106.7,,,,,,22.83,18.7,Correctly,,822eb6e50d908dcad7234cb34748231840dbb25b9ee19705ba61716d173dec03
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6493200874,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,4km,1 x Murgh Amritsari Seekh Pizza,,,629.0,15.73,0.0,314.5,0.0,0.0,330.23,,,,,,21.17,9.3,Correctly,,bc9440b4b693882ef6a56116d3c272453a2eef1f7aeb21bbab03efbe3d24ee13
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6492054619,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,4km,1 x Tripple Cheese Pizza,,,857.0,21.43,0.0,428.5,0.0,0.0,449.93,,,,,,17.02,2.5,Correctly,,bbf022f43de9ba1bc4c0ca0fb37d66ea5d75ce76dfe45acd831834f79f257e3b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6484175369,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,1km,1 x Jamaican Chicken Melt,,50% off upto Rs.100,479.0,19.45,90.0,0.0,0.0,0.0,408.45,,,,,,16.23,11.6,Correctly,,50b2fca19e7dbd5160f63f3ef1af35e69afe5e3aa04cfcb13108c49fbe43dc2d
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6282183357,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,6km,"1 x Bone in Smoky Bbq Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken",Order: Please give leg and thigh piece. Greatly appreciated,Flat Rs.175 off,1280.0,55.25,175.0,0.0,0.0,0.0,1160.25,,,,,,19.35,2.4,Correctly,,18b104d9588b9f3eed8406e219f28445a560158eab81f71fd34c88b0cbdca2a3
21309083,Swaad,Sector 135,Delhi NCR,6189751961,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,4km,"1 x Animal Fries, 1 x Bone in Peri Peri Grilled Chicken",,,1050.0,52.5,0.0,0.0,0.0,0.0,1102.5,,,,,,22.32,0.5,Correctly,,5423dbfc74f35284bb71355597296ca92871ab43e38c6069472e3c75f8832dc5
20659868,Aura Pizzas,Sector 4,Delhi NCR,6238622465,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x Mushroom Mozzarella Melt,,60% off upto Rs.120,449.0,17.5,99.0,0.0,0.0,0.0,367.5,,,,,,10.8,8.9,Correctly,,c2a873c474f1e6ade890d789385aceaf884316de736f67bbca019983b1545006
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6498445563,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,3km,"1 x Chilli Cheese Garlic Bread, 1 x Makhani Paneer Pizza",,Flat Rs.175 off,1008.0,38.39,157.0,0.0,0.0,83.3,806.09,,,,,,18.63,1.8,Correctly,,dab72562c2bb4cb9da609d722fb156831f2b03406cef7a5990fe43e416eb650f
20320607,Swaad,Sector 4,Delhi NCR,6307874172,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,6km,"2 x Smoky BBQ Sauce, 1 x Salted Fries ., 1 x Bone in Smoky Bbq Grilled Chicken",,Flat Rs.200 off,1334.0,57.7,180.0,0.0,0.0,0.0,1211.7,,,,,,20.78,1.1,Correctly,,f74df749d0f9b3058f7077e8a29dcffa4b060891594d979589835191348130b4
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6297270478,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x Murgh Amritsari Garlic Bread,,50% off upto Rs.100,348.0,12.4,100.0,0.0,0.0,0.0,260.4,,,,,,18.42,4.3,Correctly,,036d7b085b58dd4adbcc15d47409a449ff834b1db8b9e96d8cecf878308081be
21077127,Aura Pizzas,Sector 135,Delhi NCR,6488962675,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,1km,2 x Murgh Amritsari Seekh Pizza,,Buy 1 Get 1 - ₹629.00,629.0,31.45,0.0,0.0,0.0,0.0,660.45,5.0,,,,,17.02,8.5,Correctly,,1e7e3c336767301b626079af832240296b7997cff6ff61b61bbd07f8ffc5f8fd
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6456760896,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,1km,2 x Masala Potato Pide,,,598.0,14.95,0.0,299.0,0.0,0.0,313.95,,,,,,17.78,8.8,Correctly,,159db288b7fbcd58a7aad7e0a670c2327b66577bcde383ee28099be62bb0ac66
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6357165569,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,<1km,"1 x Bageecha Pizza, 1 x All About Chicken Pizza",,50% off upto Rs.100,1258.0,57.9,100.0,0.0,0.0,0.0,1215.9,,,,,,19.13,0.8,Correctly,,7e3bf85fd292afd68039d0009d3cca831a7f5b9d1480d6685ec11797245ed32b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6552507744,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,<1km,"1 x Salted Fries, 1 x Peri Peri Paneer Pizza, 1 x Fried Chicken Tenders, 1 x Loaded Chicken Pepperoni Pizza",,Buy 1 Get 1 - ₹957.00,974.0,48.7,0.0,0.0,0.0,0.0,1022.7,,,,,,18.23,1.4,Correctly,,e85082f8202ff58c01a4839f1b67a1b26e73207828453c2da5f48be2d404f103
21077127,Aura Pizzas,Sector 135,Delhi NCR,6370130987,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,1km,"1 x Makhani Paneer Pizza, 1 x Bageecha Pizza",,Buy 1 Get 1 - ₹579.00,599.0,29.95,0.0,0.0,0.0,0.0,628.95,,,,,,10.37,0.2,Correctly,,da2f008b976061d1cdbde2f8b20179b0f77d2a7c78dff1c840360e2332e75d70
21077127,Aura Pizzas,Sector 135,Delhi NCR,6208210506,"08:20 AM, September 12 2024",Delivered,Zomato Delivery,2km,"2 x Herbed Potato, 1 x Margherita Pizza, 1 x Cheesy Garlic Bread, 1 x Chilli Cheese Garlic Bread, 1 x Angara Paneer Melt",,Buy 1 Get 1 - ₹836.00,866.0,43.3,0.0,0.0,0.0,0.0,909.3,,,,,,19.78,11.5,Correctly,,c9ae0613aaedbe92cc3258986059b033584c42304c0063638931238a1a41185a
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6318692140,"08:21 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken ., 1 x Salted Fries ., 1 x Bone in Kabuli Grilled Chicken, 1 x Bone in Angara Grilled Chicken",,Flat Rs.200 off,2234.0,102.7,180.0,0.0,0.0,0.0,2156.7,,,,,,31.73,1.5,Correctly,,015373a571a666688e5351aa0b9c885d17ee111f15b63ad9ecaaf8878c9c71f5
20659868,Aura Pizzas,Sector 4,Delhi NCR,6321530411,"08:21 AM, September 12 2024",Delivered,Zomato Delivery,3km,1 x Mushroom Mozzarella Melt,,50% off upto Rs.100,449.0,17.45,100.0,0.0,0.0,0.0,366.45,,,,,,9.98,1.4,Correctly,,1c8f4305b258919f2e567c9e99c9d0be64f205961a99dca6b2bb1497c6ee9d4a
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6359352181,"08:21 AM, September 12 2024",Delivered,Zomato Delivery,4km,"1 x Bellpepper Onion Pizza, 1 x Margherita Pizza",,,1038.0,51.9,0.0,0.0,0.0,0.0,1089.9,,,,,,11.5,3.3,Incorrectly,,a5acc8e34db31ffd35e463848e2a3758e77f3380b183844fda8e6718eec3de56
20659868,Aura Pizzas,Sector 4,Delhi NCR,6505335175,"08:21 AM, September 12 2024",Delivered,Zomato Delivery,9km,"1 x Malai Gud Pide, 1 x Harissa Mayo, 1 x Indian Masala Cripser Fries, 1 x Mayonnaise, 1 x Cafreal Sauce, 2 x Garlic Aioli, 1 x Cheesy Garlic Bread, 1 x Indian Salsa, 1 x Tripple Cheese Pizza, 1 x Peanut Butter Chocolate Pide, 1 x Peri Peri Paneer Pizza",,,2932.0,146.6,0.0,0.0,0.0,0.0,3078.6,,,,,,38.62,9.5,Correctly,,e47f1c39f28d3c51bc2e044055d9146ab33f750b62b0d1a6244106267ce12700
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6301341246,"08:21 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x Chilli Cheese Garlic Bread,,50% off upto Rs.100,318.0,10.9,100.0,0.0,0.0,0.0,228.9,,,,,,7.97,0.3,Correctly,,d274870829c9aa872d023b5622c332731d28918e454078a5a7c5b45c9fb67bd9
21077127,Aura Pizzas,Sector 135,Delhi NCR,6185783127,"08:21 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x Mushroom Mozzarella Melt,,60% off upto Rs.120,449.0,17.5,99.0,0.0,0.0,0.0,367.5,2.0,,,,,14.9,4.8,Correctly,,d3860b3df9d099b751c2a97f236fde6c4b9d0d23cff33aafab09384bb49a7313
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6565884206,"08:22 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x Tripple Cheese Pizza,,,569.0,14.23,0.0,284.5,0.0,0.0,298.73,,,,,,7.63,0.7,Correctly,,3307baf70436d2f7ebd51eac139d34af2d8ca1f7a8aa435e9016d5a47faa8e5b
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6213339140,"08:22 AM, September 12 2024",Delivered,Zomato Delivery,4km,1 x Peri Peri Chicken Melt,,60% off upto Rs.120,489.0,19.5,99.0,0.0,0.0,0.0,409.5,,,,,,17.03,9.2,Correctly,,1f8e82d3dbd80ea4c71fc915e43defa72f2d7206c38cc05b69e9eb09c2227894
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6310580412,"08:22 AM, September 12 2024",Delivered,Zomato Delivery,1km,1 x Spinach Sumac Pide,,50% off upto Rs.100,329.0,11.45,100.0,0.0,0.0,0.0,240.45,,,,,,8.85,1.9,Correctly,,c88acafa152d07103280da726e2ad3d653d9ebf9c73b7a96bc02ac07dde18b1e
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6167995589,"08:22 AM, September 12 2024",Delivered,Zomato Delivery,7km,1 x Bone in Jamaican Grilled Chicken Quarter + Angara Rice,,50% off upto Rs.100,415.0,15.75,100.0,0.0,0.0,0.0,330.75,,,,,,24.73,10.5,Correctly,,cff956a81bf1ec181e05c3af040d52c09727902a8989e3022ece23b1c9710bf4
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6555566100,"08:22 AM, September 12 2024",Delivered,Zomato Delivery,<1km,"1 x Peri Peri Crisper Fries, 1 x Margherita Pizza",,Buy 1 Get 1 - ₹319.00,489.0,24.45,0.0,0.0,0.0,0.0,513.45,,,,,,20.17,1.5,Correctly,,a9fa0e70e6d99a4be0361e661949b021d73030bc3ffee3e5c3ceabd28dff4b36
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6379491590,"08:22 AM, September 12 2024",Delivered,Zomato Delivery,9km,1 x Margherita Pizza,,,459.0,22.95,0.0,0.0,0.0,0.0,481.95,,,,,,11.48,1.0,Correctly,,2034caa7e52cd14b69bad3f8e30f7356db6f036c89fff46589a50126d23ac72c
20659868,Aura Pizzas,Sector 4,Delhi NCR,6390795653,"08:22 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x Angara Paneer Melt,,50% off upto Rs.100,449.0,17.45,100.0,0.0,0.0,0.0,366.45,,,,,,11.47,5.8,Correctly,,9fcf7feeeb8bde6543e8aba2cf705875819116436baf2d650d338e08775eeb50
21077127,Aura Pizzas,Sector 135,Delhi NCR,6157947443,"08:22 AM, September 12 2024",Delivered,Zomato Delivery,1km,2 x Murgh Amritsari Seekh Pide,,Buy 1 Get 1 - ₹408.00,408.0,20.4,0.0,0.0,0.0,0.0,428.4,,,,,,11.25,2.9,Correctly,,6549c2a8e1e7eea7758cf3f75b1bd702655732094b7627f01c39c652b0c525b2
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6311760901,"08:23 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Mutton Seekh Pide, 1 x Just Pepperoni Pide",,Buy 1 Get 1 - ₹399.00,399.0,19.95,0.0,0.0,0.0,0.0,418.95,,,,,,13.32,0.3,Correctly,,5e0ce4d3601668de0532b348abe4b325d8b38d3e5ee36885b3fb2d6ff5d97bbd
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6300639152,"08:23 AM, September 12 2024",Delivered,Zomato Delivery,4km,1 x Bageecha Pizza,,50% off upto Rs.100,599.0,24.95,100.0,0.0,0.0,0.0,523.95,,,,,,18.02,0.7,Correctly,,5438d38e329985588164ca80ff66d806e61da9c9b8fddb9caaa2ce45ded603b6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6339216522,"08:23 AM, September 12 2024",Delivered,Zomato Delivery,3km,"1 x Masala Potato Pide, 1 x Murgh Amritsari Seekh Pide",,Buy 1 Get 1 - ₹299.00,349.0,17.45,0.0,0.0,0.0,0.0,366.45,3.0,,,,,23.47,0.9,Correctly,,cecf9ae0dd0438d3ed48c969ccad3e1ccf28ac429a999bd61b8a5af5a5d6fee4
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6457872107,"08:23 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Margherita Pizza, 1 x Cheesy Garlic Bread",,,698.0,34.9,0.0,0.0,0.0,0.0,732.9,,,,,,15.53,0.7,Correctly,,583f7e2f86099b3e56083b51357acb3864eff9b1367736f6052a901d26735290
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6341074676,"08:23 AM, September 12 2024",Delivered,Zomato Delivery,3km,1 x Makhani Paneer Pizza,,50% off upto Rs.100,579.0,23.95,100.0,0.0,0.0,0.0,502.95,,,,,,12.52,6.4,Incorrectly,,c0bfd0e5f27fe4c86bbb46fa9fbdbb31e69f589e7467fc8de8e1ec12001191d0
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6331851956,"08:23 AM, September 12 2024",Delivered,Zomato Delivery,6km,"1 x Peri Peri Chicken Melt, 1 x Angara Paneer Melt, 1 x Just Pepperoni Pizza, 3 x Fried Chicken Strips",,Buy 1 Get 1 - ₹987.00,1557.0,77.85,0.0,0.0,0.0,0.0,1634.85,,,,,,25.88,0.6,Correctly,,df5a9136aeb717020eb72cb21db3dbba1906b1e7b4457c8d15012f2328515c75
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6416328419,"08:23 AM, September 12 2024",Delivered,Zomato Delivery,1km,"1 x All About Chicken Pizza, 2 x Mushroom Pizza",,Flat Rs.300 off,1877.0,72.47,270.0,0.0,0.0,157.7,1521.77,,,,,,20.47,4.8,Correctly,,1c26e638d4a40a784def215a1f4a6f0f55d2b73c4a43d8200172b8420dcbc22b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6163537755,"08:23 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Chilli Cheese Garlic Bread, 1 x Makhani Paneer Pizza",,Flat Rs.150 off,838.0,36.3,112.0,0.0,0.0,0.0,762.3,,,,,,16.17,0.6,Correctly,,9dbceafd1e7e4021a3c48b37e70d2fd1e5f528ad4e2ce15a91d5e6af19c68dc5
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6419081814,"08:23 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Tripple Cheese Pizza, 1 x Masala Paneer Pide, 1 x Bageecha Pizza, 1 x All About Chicken Pizza, 1 x Murgh Amritsari Seekh Pide, 1 x Spinach Sumac Pide",,,3464.0,173.2,0.0,0.0,0.0,0.0,3637.2,,,,,,20.05,4.2,Incorrectly,,1119303f6993f770b4047e6a7aa0a67e4953d661a2ef038134d5947e6af9cc7f
